Pond,OffspringID,Offspring GAV,Log10 GAV ,GAV present,Candidate mother ID,Mother GAV ,Mother Log10 GAV ,GAV present,Candidate father ID,Father GAV ,Log10 GAV ,Family,Pond,Family,,Family #,Family,Offspring count
150,G1T1701_150_004_B5_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_B7_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,150,14,,,,
150,G1T1701_150_004_B9_G,0,0,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_004_C1_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_004_C4_G,0,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_004_C5_G,110433.8,5.04,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_004_C6_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,150,15,,,,
150,G1T1701_150_004_C7_G,0,0,0,G1T1701_BR_090_M,1084193.42,6.04,1,G1T1701_BR_022_P,2456.68,3.39,G1T1701_BR_090_M__G1T1701_BR_022_P,150,27,,,,
150,G1T1701_150_004_C9_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,150,8,,,,
150,G1T1701_150_004_D12_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_D2_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_004_D5_G,0,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_004_D7_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_D8_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_D9_G,0,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,150,10,,,,
150,G1T1701_150_004_E1_G,155393.69,5.19,1,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_004_E11_G,0,0,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_004_E12_G,11374.82,4.06,1,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_004_E2_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,150,15,,,,
150,G1T1701_150_004_E3_G,3557.69,3.55,1,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,150,15,,,,
150,G1T1701_150_004_E4_G,6184.84,3.79,1,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_004_E5_G,0,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_004_E8_G,0,0,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,150,16,,,,
150,G1T1701_150_004_E9_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_F12_G,0,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_004_F3_G,103397.78,5.01,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_004_F5_G,0,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_004_F7_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_G11_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_G2_G,0,0,0,G1T1701_BR_461_P,19751.57,4.3,1,G1T1701_BR_041_P,1,0,G1T1701_BR_461_P__G1T1701_BR_041_P,149,25,,,,
150,G1T1701_150_004_G3_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,150,14,,,,
150,G1T1701_150_004_G4_G,0,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_004_G5_G,32125.1,4.51,1,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,150,21,,,,
150,G1T1701_150_004_G6_G,310798.57,5.49,1,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,150,21,,,,
150,G1T1701_150_004_G7_G,4341.71,3.64,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_004_G8_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_004_G9_G,0,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_004_H1_G,0,0,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_004_H2_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_004_H6_G,905.77,2.96,1,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,150,21,,,,
150,G1T1701_150_004_H7_G,44773.27,4.65,1,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_004_H9_G,1145.33,3.06,1,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,150,20,,,,
150,G1T1701_150_005_A1_G,31.02,1.49,1,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,150,15,,,,
150,G1T1701_150_005_A11_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_005_A12_G,343.05,2.54,1,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,150,8,,,,
150,G1T1701_150_005_A3_G,1092358.36,6.04,1,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_005_A4_G,44.09,1.64,1,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_005_A5_G,30.8,1.49,1,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_005_A6_G,68.57,1.84,1,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_005_A7_G,0,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_005_A8_G,25.57,1.41,1,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,150,16,,,,
150,G1T1701_150_005_A9_G,81.24,1.91,1,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,150,16,,,,
150,G1T1701_150_005_B10_G,0,0,0,G1T1701_BR_068_P,4087454.47,6.61,1,G1T1701_BR_017_P,1,0,G1T1701_BR_068_P__G1T1701_BR_017_P,149,17,,,,
150,G1T1701_150_005_B2_G,19142.07,4.28,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_005_B3_G,3213.79,3.51,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_B5_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_B6_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,150,14,,,,
150,G1T1701_150_005_B9_G,789.67,2.9,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_C1_G,10599.87,4.03,1,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_005_C12_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_C2_G,1032.14,3.01,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_C3_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_C4_G,105815.36,5.02,1,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,150,5,,,,
150,G1T1701_150_005_C6_G,0,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,150,5,,,,
150,G1T1701_150_005_C7_G,31.11,1.49,1,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_005_D10_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,150,15,,,,
150,G1T1701_150_005_D12_G,0,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_005_D2_G,0,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,150,10,,,,
150,G1T1701_150_005_D3_G,36.05,1.56,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_D4_G,0,0,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_005_D5_G,185.97,2.27,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_D6_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_D7_G,560.07,2.75,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,150,14,,,,
150,G1T1701_150_005_E1_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_E10_G,3017.64,3.48,1,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_005_E2_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_E3_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_005_E7_G,0,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,150,5,,,,
150,G1T1701_150_005_F1_G,220701.33,5.34,1,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_005_F10_G,0,0,0,G1T1701_BR_090_M,1084193.42,6.04,1,G1T1701_BR_022_P,2456.68,3.39,G1T1701_BR_090_M__G1T1701_BR_022_P,150,27,,,,
150,G1T1701_150_005_F11_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,150,8,,,,
150,G1T1701_150_005_F12_G,30403.6,4.48,1,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,150,5,,,,
150,G1T1701_150_005_F2_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,150,8,,,,
150,G1T1701_150_005_F3_G,225968.05,5.35,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,150,10,,,,
150,G1T1701_150_005_F5_G,0,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,150,13,,,,
150,G1T1701_150_005_F6_G,0,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_005_G1_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_G11_G,0,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,150,5,,,,
150,G1T1701_150_005_G4_G,85.74,1.93,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,150,14,,,,
150,G1T1701_150_005_G5_G,82.98,1.92,1,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,150,8,,,,
150,G1T1701_150_005_G6_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_005_G7_G,0,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,150,15,,,,
150,G1T1701_150_005_G8_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_H1_G,28.34,1.45,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_H2_G,0,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_015_P,88143.08,4.95,G1T1701_BR_119_MP__G1T1701_BR_015_P,150,18,,,,
150,G1T1701_150_005_H4_G,0,0,0,G1T1701_BR_123_MP,1,0,0,G1T1701_BR_251_MP,2664921.81,6.43,G1T1701_BR_123_MP__G1T1701_BR_251_MP,150,26,,,,
150,G1T1701_150_005_H5_G,0,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_005_H7_G,0,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_005_H8_G,0,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,150,11,,,,
150,G1T1701_150_006_A1_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_A10_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_006_A11_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_006_A12_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_A2_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_006_A3_G,,,0,G1T1701_BR_211_MP,64422140.43,7.81,1,G1T1701_BR_428_MP,282709.51,5.45,G1T1701_BR_211_MP__G1T1701_BR_428_MP,150,23,,,,
150,G1T1701_150_006_A4_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_A5_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,150,10,,,,
150,G1T1701_150_006_A7_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_A8_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_006_A9_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_006_B1_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,150,12,,,,
150,G1T1701_150_006_B10_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_006_B11_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,150,3,,,,
150,G1T1701_150_006_B12_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_006_B2_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,150,5,,,,
150,G1T1701_150_006_B3_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,150,12,,,,
150,G1T1701_150_006_B4_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_006_B5_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_B7_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_006_B8_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,150,12,,,,
150,G1T1701_150_006_B9_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_006_C10_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,150,4,,,,
150,G1T1701_150_006_C11_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_006_C3_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_C4_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_C5_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
150,G1T1701_150_006_C6_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,150,8,,,,
150,G1T1701_150_006_C7_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,150,9,,,,
150,G1T1701_150_006_C8_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,150,14,,,,
150,G1T1701_150_006_C9_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,150,6,,,,
150,G1T1701_150_006_D1_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,150,7,,,,
150,G1T1701_150_006_D10_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,150,2,,,,
150,G1T1701_150_006_D12_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,150,1,,,,
